LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,good_credit
150000.0,Female,University,Single,40,Pay_delay>=1,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,-19.0,3894.0,5570.0,10516.0,-3.0,-3.0,3913.0,5606.0,10568.0,0.0,0.0,2379.0,1
230000.0,Female,High_school,Married,32,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,195126.0,88743.0,92195.0,94814.0,98182.0,98457.0,5000.0,5000.0,5000.0,5000.0,4000.0,5000.0,1
60000.0,Female,University,Married,27,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,43757.0,29772.0,30710.0,28914.0,29823.0,28916.0,2000.0,2000.0,1500.0,1500.0,1500.0,1100.0,1
440000.0,Female,University,Married,42,Pay_delay>=1,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,22597.0,7288.0,5683.0,-20.0,-20.0,9881.0,7324.0,5683.0,20.0,0.0,9901.0,121971.0,1
70000.0,Male,University,Single,39,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,33521.0,36303.0,37424.0,38512.0,37596.0,39877.0,3350.0,2000.0,2000.0,0.0,3055.0,1700.0,0
30000.0,Male,University,Married,38,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,Pay_duly,Pay_duly,Pay_duly,16063.0,17512.0,16800.0,16600.0,11959.0,12957.0,2000.0,0.0,0.0,11959.0,1200.0,0.0,1
70000.0,Male,High_school,Married,56,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,42039.0,46330.0,47480.0,49242.0,29993.0,29618.0,5000.0,2238.0,3000.0,3000.0,1500.0,1500.0,1
180000.0,Male,Others,Married,34,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
20000.0,Male,High_school,Single,49,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,15237.0,16030.0,17948.0,18647.0,19193.0,19721.0,1600.0,2500.0,1000.0,846.0,1000.0,593.0,1
20000.0,Male,University,Married,43,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,4820.0,1837.0,390.0,390.0,780.0,780.0,1837.0,390.0,390.0,780.0,0.0,0.0,1
330000.0,Male,University,Married,48,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,933.0,12663.0,10151.0,60841.0,41945.0,21183.0,12701.0,10183.0,62619.0,1945.0,1183.0,115647.0,1
170000.0,Female,University,Single,53,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,784.0,605.0,826.0,500.0,0.0,487.0,605.0,826.0,550.0,0.0,487.0,0.0,1
180000.0,Female,Graduate_school,Single,32,Pay_duly,Pay_duly,Pay_delay>=1,Pay_delay>=1,Pay_duly,Pay_duly,3139.0,5853.0,2821.0,0.0,2821.0,0.0,2821.0,0.0,0.0,2821.0,0.0,176.0,1
240000.0,Male,University,Married,39,Pay_delay>=1,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,234661.0,234364.0,235982.0,239281.0,244329.0,249130.0,10200.0,10200.0,8725.0,9068.0,9068.0,15000.0,1
110000.0,Male,University,Single,25,Pay_delay>=1,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,38449.0,38433.0,37038.0,38336.0,12907.0,13541.0,3000.0,1800.0,2000.0,600.0,1000.0,5000.0,1
200000.0,Male,Graduate_school,Married,34,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,5879.0,5884.0,5171.0,4598.0,-95.0,-2175.0,5884.0,5171.0,4598.0,0.0,0.0,0.0,1
500000.0,Male,Graduate_school,Married,46,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,0.0,0.0,1656.0,1400.0,0.0,0.0,0.0,1656.0,1400.0,0.0,0.0,0.0,1
230000.0,Male,Graduate_school,Married,45,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,24901.0,26071.0,27937.0,28774.0,29202.0,29683.0,1500.0,2200.0,2000.0,1100.0,1000.0,980.0,1
310000.0,Female,Graduate_school,Married,43,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,66140.0,66637.0,68131.0,68585.0,68657.0,55457.0,6000.0,10000.0,3018.0,4000.0,3000.0,3000.0,1
50000.0,Female,High_school,Married,45,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,22352.0,23244.0,20791.0,22104.0,22237.0,22703.0,1324.0,1351.0,1664.0,797.0,825.0,1030.0,1
300000.0,Female,University,Married,39,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,301945.0,307650.0,0.0,0.0,0.0,0.0,13700.0,0.0,0.0,0.0,0.0,0.0,1
310000.0,Male,Graduate_school,Single,38,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,995.0,988.0,993.0,993.0,1495.0,995.0,993.0,1005.0,1000.0,1502.0,1000.0,1000.0,1
180000.0,Female,University,Single,35,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,-117.0,2573.0,-77.0,-77.0,1823.0,227.0,2690.0,0.0,0.0,1900.0,230.0,0.0,1
20000.0,Male,University,Single,25,Pay_duly,Pay_duly,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,16508.0,19638.0,19030.0,22033.0,21109.0,20474.0,3400.0,0.0,3633.0,0.0,0.0,0.0,1
150000.0,Female,University,Married,27,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,5560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
410000.0,Female,High_school,Married,32,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,388.0,388.0,388.0,388.0,110345.0,116128.0,388.0,388.0,388.0,110345.0,8000.0,4200.0,1
100000.0,Female,High_school,Married,47,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,139550.0,70620.0,70000.0,70298.0,69677.0,69672.0,3500.0,2600.0,3000.0,2500.0,2500.0,2500.0,1
50000.0,Female,Graduate_school,Single,25,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,8540.0,9875.0,11396.0,13190.0,14967.0,16551.0,1479.0,2000.0,2000.0,2000.0,2000.0,4060.0,1
130000.0,Female,Graduate_school,Married,30,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,9255.0,10264.0,7060.0,4480.0,3000.0,0.0,1204.0,1000.0,3990.0,3000.0,0.0,200.0,1
30000.0,Female,Graduate_school,Single,24,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,22236.0,23574.0,24583.0,24915.0,25280.0,25791.0,1696.0,1705.0,1037.0,915.0,929.0,1097.0,1
300000.0,Female,University,Single,36,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,8310.0,2592.0,77000.0,78718.0,80908.0,90495.0,2592.0,77000.0,3000.0,3500.0,11100.0,0.0,1
30000.0,Female,University,Married,30,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0
190000.0,Female,Graduate_school,Others,35,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_delay>=1,111776.0,107177.0,61892.0,191260.0,144062.0,140871.0,21238.0,2000.0,191260.0,6000.0,0.0,20400.0,1
400000.0,Female,Graduate_school,Single,29,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,5154.0,6016.0,7056.0,7310.0,9943.0,12849.0,1060.0,1100.0,310.0,3000.0,3000.0,6100.0,1
10000.0,Male,University,Single,35,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,8857.0,8661.0,9055.0,9665.0,9297.0,5555.0,2300.0,1000.0,1000.0,1000.0,2000.0,3094.0,1
50000.0,Female,Graduate_school,Single,25,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,3195.0,3548.0,23231.0,2881.0,3048.0,2739.0,3557.0,23501.0,2889.0,3057.0,2746.0,47651.0,1
130000.0,Male,Graduate_school,Single,37,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,116093.0,100296.0,95053.0,96146.0,98310.0,95726.0,3647.0,4198.0,3490.0,3800.0,3920.0,3447.0,0
90000.0,Female,High_school,Married,53,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,87235.0,88338.0,78994.0,50095.0,48987.0,49519.0,4000.0,2602.0,2000.0,3000.0,2000.0,5000.0,1
210000.0,Female,Graduate_school,Married,38,Pay_delay>=1,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,0.0,0.0,250.0,123.0,789.0,1222.0,0.0,250.0,0.0,789.0,1222.0,9616.0,0
360000.0,Female,Graduate_school,Married,46,Pay_delay>=1,Pay_duly,Pay_delay>=1,Pay_delay>=1,Pay_duly,Pay_duly,-200.0,2716.0,200.0,0.0,12140.0,42424.0,2916.0,0.0,0.0,12140.0,42424.0,19825.0,1
30000.0,Male,Graduate_school,Single,29,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,25264.0,24560.0,29128.0,29845.0,30257.0,30779.0,0.0,5000.0,1500.0,1200.0,1300.0,0.0,0
340000.0,Female,University,Single,29,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,246245.0,250923.0,256428.0,233608.0,171349.0,158565.0,8730.0,9680.0,8613.0,6101.0,5725.0,5524.0,1
360000.0,Male,Graduate_school,Married,58,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,5619.0,14822.0,43000.0,4650.0,12132.0,13953.0,15008.0,43065.0,4650.0,12132.0,13953.0,2200.0,1
90000.0,Male,University,Married,35,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,112662.0,111077.0,108539.0,106001.0,103816.0,101878.0,0.0,0.0,0.0,0.0,0.0,0.0,0
220000.0,Female,Others,Married,35,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,1849.0,326.0,12681.0,84674.0,35326.0,1026.0,326.0,12681.0,84674.0,35326.0,1026.0,3088.0,1
200000.0,Male,Graduate_school,Single,40,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,193048.0,193926.0,198233.0,200350.0,200390.0,19959.0,6410.0,6342.0,4007.0,4008.0,19959.0,1000.0,1
200000.0,Male,Graduate_school,Single,33,Pay_delay>=1,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,-168.0,416.0,83.0,667.0,251.0,-165.0,1000.0,499.0,1000.0,0.0,0.0,1000.0,1
120000.0,Female,University,Married,32,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,37981.0,36149.0,37179.0,38500.0,38955.0,39926.0,1586.0,1616.0,1937.0,1392.0,1596.0,1684.0,1
200000.0,Female,Graduate_school,Single,30,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_delay>=1,Pay_duly,89874.0,92567.0,96064.0,103511.0,100951.0,103364.0,4200.0,5000.0,9054.0,0.0,4200.0,4000.0,1
150000.0,Female,Graduate_school,Married,36,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,13447.0,17877.0,25172.0,4694.0,6292.0,13943.0,17914.0,25349.0,4694.0,6324.0,14433.0,17378.0,1
100000.0,Male,University,Married,42,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,98430.0,99998.0,16138.0,17758.0,18774.0,20272.0,5000.0,2000.0,2000.0,2000.0,2000.0,2000.0,1
50000.0,Male,High_school,Married,46,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,10960.0,10487.0,13108.0,12601.0,13391.0,14027.0,0.0,2800.0,0.0,1000.0,1000.0,0.0,0
210000.0,Female,University,Single,27,Pay_delay>=1,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
150000.0,Male,Graduate_school,Single,28,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,24942.0,83333.0,75249.0,61949.0,67280.0,64374.0,80284.0,6254.0,6119.0,33333.0,4374.0,6814.0,1
50000.0,Female,University,Others,30,Pay_delay>=1,Pay_delay>=1,Pay_duly,Pay_duly,Pay_duly,Pay_duly,40087.0,38281.0,34519.0,33965.0,33273.0,31960.0,0.0,1466.0,1282.0,1293.0,1257.0,3013.0,1
330000.0,Female,Graduate_school,Single,34,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,261974.0,245882.0,228275.0,227974.0,185431.0,107493.0,15000.0,10008.0,10000.0,20000.0,25000.0,3500.0,1
80000.0,Female,Graduate_school,Single,27,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,78178.0,77637.0,73966.0,71447.0,66994.0,66813.0,3437.0,3300.0,3050.0,5000.0,2700.0,2300.0,1
180000.0,Female,Graduate_school,Single,27,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,124501.0,126822.0,129440.0,128571.0,128631.0,129813.0,5000.0,6000.0,5000.0,5000.0,5000.0,5000.0,1
280000.0,Female,High_school,Married,53,Pay_duly,Pay_duly,Pay_duly,Pay_delay>=1,Pay_duly,Pay_duly,4866.0,4405.0,7322.0,7043.0,8932.0,9654.0,1200.0,3000.0,0.0,2000.0,1000.0,2000.0,1
360000.0,Female,Graduate_school,Single,30,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,4765.0,3415.0,1539.0,6501.0,3458.0,2786.0,3434.0,1546.0,6541.0,3475.0,2788.0,5710.0,1
70000.0,Female,University,Single,40,Pay_delay>=1,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,64744.0,66030.0,67450.0,68587.0,57710.0,58918.0,2361.0,2482.0,2293.0,2063.0,2135.0,2188.0,0
330000.0,Female,University,Married,45,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,47644.0,48906.0,50531.0,50595.0,40491.0,31020.0,2000.0,2500.0,1309.0,1243.0,2027.0,1056.0,1
180000.0,Female,Graduate_school,Single,40,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,0.0,0.0,1040.0,258.0,0.0,0.0,0.0,1040.0,258.0,0.0,0.0,0.0,1
30000.0,Female,Graduate_school,Married,47,Pay_duly,Pay_duly,Pay_duly,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,24895.0,26476.0,28047.0,29767.0,30498.0,29890.0,2000.0,2000.0,2500.0,1500.0,0.0,1200.0,0
380000.0,Male,University,Single,37,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,2302.0,7281.0,2686.0,2281.0,5760.0,9239.0,7500.0,2700.0,2300.0,6000.0,6000.0,3000.0,1
30000.0,Female,High_school,Married,42,Pay_delay>=1,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,836.0,836.0,836.0,1672.0,836.0,390.0,836.0,836.0,1672.0,0.0,390.0,930.0,1
30000.0,Female,Graduate_school,Single,24,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,21540.0,22236.0,23574.0,24583.0,24915.0,25280.0,1358.0,1696.0,1705.0,1037.0,915.0,929.0,1
210000.0,Female,University,Married,34,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,86792.0,88106.0,89419.0,88758.0,85239.0,81723.0,3319.0,3892.0,3184.0,3128.0,2944.0,2870.0,1
350000.0,Female,University,Married,34,Pay_delay>=1,Pay_delay>=1,Pay_duly,Pay_duly,Pay_duly,Pay_duly,23589.0,22585.0,23263.0,23755.0,23900.0,25016.0,0.0,1700.0,1500.0,1000.0,2000.0,1500.0,1
50000.0,Female,University,Married,47,Pay_duly,Pay_duly,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,Pay_duly,9532.0,14023.0,13513.0,14388.0,13862.0,14149.0,5000.0,0.0,1400.0,0.0,659.0,664.0,1
50000.0,Female,High_school,Single,51,Pay_duly,Pay_duly,Pay_delay>=1,Pay_duly,Pay_duly,Pay_duly,390.0,780.0,390.0,390.0,390.0,1320.0,780.0,0.0,390.0,390.0,1320.0,0.0,1
100000.0,Female,Graduate_school,Single,24,Pay_duly,Pay_delay>=1,Pay_delay>=1,Pay_duly,Pay_duly,Pay_duly,1331.0,1326.0,652.0,326.0,326.0,476.0,0.0,0.0,326.0,326.0,476.0,326.0,1
340000.0,Male,High_school,Married,43,Pay_duly,Pay_duly,Pay_delay>=1,Pay_delay>=1,Pay_duly,Pay_duly,251135.0,268949.0,283400.0,277335.0,282890.0,304280.0,22000.0,20251.0,0.0,10176.0,26000.0,12000.0,1
180000.0,Female,University,Married,30,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,27225.0,28245.0,26743.0,28943.0,30943.0,0.0,1765.0,1000.0,2200.0,2000.0,0.0,0.0,1
20000.0,Female,University,Single,25,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,17950.0,17330.0,18560.0,14509.0,17972.0,15352.0,2000.0,2000.0,1000.0,6000.0,1000.0,3000.0,1
210000.0,Female,University,Married,35,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,44552.0,45831.0,46870.0,48089.0,49311.0,50296.0,2000.0,1800.0,2000.0,2000.0,1803.0,2000.0,1
250000.0,Female,University,Single,24,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,956.0,1339.0,2617.0,1817.0,975.0,1141.0,1339.0,2617.0,0.0,0.0,1141.0,1720.0,0
140000.0,Female,University,Single,26,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_delay>=1,135294.0,137425.0,134487.0,135945.0,131296.0,139207.0,7462.0,6487.0,5025.0,6101.0,10601.0,2.0,1
30000.0,Female,Graduate_school,Married,52,Pay_duly,Pay_delay>=1,Pay_duly,Pay_delay>=1,Pay_duly,Pay_duly,4743.0,390.0,1000.0,543.0,18127.0,23563.0,390.0,1000.0,3.0,20077.0,10000.0,1854.0,1
50000.0,Male,High_school,Others,45,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,780.0,0.0,390.0,2300.0,1910.0,780.0,0.0,390.0,4300.0,0.0,0.0,0.0,1
230000.0,Female,Graduate_school,Single,33,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,10765.0,11107.0,11748.0,12269.0,12102.0,12414.0,1300.0,1300.0,1200.0,500.0,500.0,500.0,1
50000.0,Female,Graduate_school,Single,27,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,49959.0,47675.0,48349.0,46192.0,45272.0,46230.0,2100.0,2426.0,2100.0,1600.0,2000.0,1900.0,1
180000.0,Female,University,Single,34,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,41699.0,42812.0,44132.0,24594.0,25686.0,26780.0,1800.0,2100.0,1500.0,1500.0,1500.0,1200.0,1
30000.0,Male,University,Single,24,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,Pay_delay>=1,Pay_duly,Pay_duly,31529.0,30752.0,29991.0,29192.0,28210.0,28543.0,0.0,0.0,0.0,1100.0,1300.0,2000.0,1
50000.0,Female,University,Married,41,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,10400.0,0.0,23425.0,19040.0,19624.0,20152.0,0.0,23425.0,1500.0,900.0,993.0,1100.0,1
140000.0,Male,University,Married,40,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_delay>=1,139934.0,132948.0,135695.0,121943.0,111348.0,107488.0,6500.0,6500.0,4322.0,12200.0,0.0,4200.0,1
300000.0,Female,University,Married,28,Pay_delay>=1,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,296665.0,300861.0,263571.0,252197.0,226555.0,206642.0,11500.0,9000.0,8000.0,7000.0,7500.0,6006.0,1
50000.0,Female,University,Married,37,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,7465.0,2790.0,1323.0,156.0,-177.0,2406.0,2790.0,1323.0,156.0,2.0,2583.0,1581.0,1
80000.0,Male,Graduate_school,Single,28,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,49740.0,48501.0,48117.0,48502.0,48610.0,49650.0,2000.0,2000.0,2000.0,1800.0,1800.0,2000.0,0
100000.0,Female,University,Married,40,Pay_delay>=1,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
140000.0,Male,Graduate_school,Single,29,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,142087.0,255846.0,140057.0,100177.0,100873.0,98363.0,5528.0,4500.0,3500.0,4000.0,4000.0,4000.0,1
50000.0,Male,High_school,Single,33,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,47834.0,47821.0,48442.0,42550.0,16324.0,17556.0,1866.0,2007.0,1915.0,589.0,1500.0,1000.0,1
120000.0,Female,Graduate_school,Single,25,Pay_delay>=1,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
310000.0,Male,Graduate_school,Married,43,Pay_duly,Pay_delay>=1,Pay_duly,Pay_duly,Pay_duly,Pay_duly,2432.0,261.0,2745.0,-626.0,110.0,-154.0,0.0,4000.0,0.0,1000.0,0.0,0.0,1
20000.0,Female,University,Single,55,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,16503.0,17512.0,18481.0,15495.0,15938.0,16680.0,1289.0,1258.0,1260.0,700.0,1000.0,2100.0,1
140000.0,Female,Graduate_school,Single,24,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,25118.0,18948.0,16923.0,12103.0,11519.0,11611.0,2000.0,2001.0,401.0,1000.0,1000.0,1000.0,1
20000.0,Male,University,Single,40,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,1261.0,11839.0,9610.0,7004.0,10614.0,10433.0,11839.0,1266.0,1000.0,5000.0,209.0,0.0,1
90000.0,Female,Graduate_school,Married,38,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_delay>=1,85376.0,86326.0,88122.0,62706.0,53612.0,40963.0,4326.0,4322.0,2706.0,3575.0,0.0,1670.0,1
180000.0,Male,High_school,Married,30,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,56951.0,57941.0,58994.0,60047.0,61389.0,63048.0,2100.0,2150.0,2200.0,2500.0,3000.0,1000.0,1
150000.0,Female,University,Single,27,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,58751.0,60163.0,62142.0,57777.0,51110.0,52284.0,3000.0,3000.0,2010.0,2000.0,2000.0,2000.0,1
290000.0,Male,Graduate_school,Single,40,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,Pay_duly,135527.0,134414.0,140607.0,131933.0,135606.0,132906.0,8000.0,10000.0,5000.0,6000.0,4700.0,5000.0,1
